ID	Macro_Comm
2867	{'Fields_of_mathematics'}
2868	{'Fields_of_mathematics'}
2869	{'Fields_of_mathematics'}
2870	{'Fields_of_mathematics'}
2871	{'Fields_of_mathematics'}
2872	{'Fields_of_mathematics'}
2873	{'Fields_of_mathematics'}
2874	{'Fields_of_mathematics'}
2875	{'Fields_of_mathematics'}
2876	{'Fields_of_mathematics'}
2877	{'Fields_of_mathematics'}
2878	{'Fields_of_mathematics'}
2879	{'Fields_of_mathematics'}
2880	{'Fields_of_mathematics'}
2881	{'Fields_of_mathematics'}
2882	{'Areas_of_computer_science'}
2883	{'Fields_of_mathematics'}
2884	{'Fields_of_mathematics'}
2885	{'Subfields_of_physics'}
2886	{'Subfields_of_physics'}
2887	{'Fields_of_mathematics'}
2888	{'Fields_of_mathematics'}
2889	{'Fields_of_mathematics'}
2890	{'Fields_of_mathematics'}
2891	{'Fields_of_mathematics'}
2892	{'Fields_of_mathematics'}
2893	{'Fields_of_mathematics'}
2894	{'Areas_of_computer_science'}
2895	{'Fields_of_mathematics'}
2896	{'Fields_of_mathematics'}
2897	{'Subfields_of_physics'}
2898	{'Subfields_of_physics'}
2899	{'Subfields_of_physics'}
2900	{'Subfields_of_physics'}
2901	{'Fields_of_mathematics'}
2902	{'Subfields_of_physics'}
2903	{'Fields_of_mathematics'}
2904	{'Fields_of_mathematics'}
2905	{'Fields_of_mathematics'}
2906	{'Fields_of_mathematics'}
2907	{'Areas_of_computer_science'}
2908	{'Fields_of_mathematics'}
2909	{'Fields_of_mathematics'}
2910	{'Fields_of_mathematics'}
2911	{'Fields_of_mathematics'}
2912	{'Fields_of_mathematics'}
2913	{'Fields_of_mathematics'}
2914	{'Fields_of_mathematics'}
2915	{'Fields_of_mathematics'}
2916	{'Fields_of_mathematics', 'Subfields_of_physics'}
2917	{'Subfields_of_physics'}
2918	{'Fields_of_mathematics'}
2919	{'Fields_of_mathematics'}
2920	{'Fields_of_mathematics'}
2921	{'Areas_of_computer_science'}
2922	{'Fields_of_mathematics'}
2923	{'Fields_of_mathematics'}
2924	{'Fields_of_mathematics'}
2925	{'Subfields_of_physics'}
2926	{'Fields_of_mathematics'}
2927	{'Areas_of_computer_science'}
2928	{'Fields_of_mathematics'}
2929	{'Fields_of_mathematics'}
2930	{'Subfields_of_physics'}
2931	{'Subfields_of_physics'}
2932	{'Subfields_of_physics'}
2933	{'Fields_of_mathematics'}
2934	{'Areas_of_computer_science'}
2935	{'Fields_of_mathematics'}
2936	{'Fields_of_mathematics'}
2937	{'Fields_of_mathematics'}
2938	{'Fields_of_mathematics'}
2939	{'Areas_of_computer_science'}
2940	{'Fields_of_mathematics'}
2941	{'Fields_of_mathematics'}
2942	{'Fields_of_mathematics'}
2943	{'Subfields_of_physics'}
2944	{'Fields_of_mathematics'}
2945	{'Fields_of_mathematics'}
2946	{'Branches_of_biology'}
2947	{'Branches_of_biology'}
2948	{'Branches_of_biology'}
2949	{'Branches_of_biology'}
2950	{'Branches_of_biology'}
2951	{'Branches_of_biology'}
2952	{'Branches_of_biology'}
2953	{'Branches_of_biology'}
2954	{'Branches_of_biology'}
2955	{'Branches_of_biology'}
2956	{'Branches_of_biology'}
2957	{'Branches_of_biology'}
2958	{'Areas_of_computer_science'}
2959	{'Areas_of_computer_science'}
2960	{'Areas_of_computer_science'}
2961	{'Areas_of_computer_science'}
2962	{'Areas_of_computer_science'}
2963	{'Areas_of_computer_science'}
2964	{'Areas_of_computer_science'}
2965	{'Areas_of_computer_science'}
2966	{'Areas_of_computer_science'}
2967	{'Areas_of_computer_science'}
2968	{'Areas_of_computer_science'}
2969	{'Areas_of_computer_science'}
2970	{'Areas_of_computer_science'}
2971	{'Areas_of_computer_science'}
2972	{'Areas_of_computer_science'}
2973	{'Areas_of_computer_science'}
2974	{'Areas_of_computer_science'}
2975	{'Areas_of_computer_science'}
2976	{'Areas_of_computer_science'}
2977	{'Areas_of_computer_science'}
2978	{'Areas_of_computer_science'}
2979	{'Areas_of_computer_science'}
2980	{'Areas_of_computer_science'}
2981	{'Areas_of_computer_science'}
2982	{'Areas_of_computer_science'}
2983	{'Areas_of_computer_science'}
2984	{'Areas_of_computer_science'}
2985	{'Areas_of_computer_science'}
2986	{'Areas_of_computer_science'}
2987	{'Subfields_of_physics'}
2988	{'Areas_of_computer_science'}
2989	{'Areas_of_computer_science'}
2990	{'Areas_of_computer_science'}
2991	{'Areas_of_computer_science'}
2992	{'Areas_of_computer_science'}
2993	{'Areas_of_computer_science'}
2994	{'Areas_of_computer_science'}
2995	{'Areas_of_computer_science'}
2996	{'Areas_of_computer_science'}
2997	{'Subfields_of_physics'}
2998	{'Fields_of_mathematics'}
2999	{'Fields_of_mathematics'}
3000	{'Subfields_of_physics'}
3001	{'Subfields_of_physics'}
3002	{'Subfields_of_physics'}
3003	{'Branches_of_biology'}
3004	{'Subfields_of_physics'}
3005	{'Subfields_of_physics'}
3006	{'Branches_of_biology', 'Subfields_of_physics'}
3007	{'Subfields_of_physics'}
3008	{'Subfields_of_physics'}
3009	{'Subfields_of_physics'}
3010	{'Branches_of_biology'}
3011	{'Subfields_of_physics'}
3012	{'Subfields_of_physics'}
3013	{'Subfields_of_physics'}
3014	{'Branches_of_biology'}
3015	{'Branches_of_biology'}
3016	{'Subfields_of_physics'}
3017	{'Subfields_of_physics'}
3018	{'Subfields_of_physics'}
3019	{'Subfields_of_physics'}
3020	{'Subfields_of_physics'}
3021	{'Subfields_of_physics'}
3022	{'Subfields_of_physics'}
3023	{'Subfields_of_physics'}
3024	{'Branches_of_biology'}
3025	{'Subfields_of_physics'}
3026	{'Subfields_of_physics'}
3027	{'Subfields_of_physics'}
3028	{'Fields_of_mathematics'}
3029	{'Branches_of_biology'}
3030	{'Branches_of_biology'}
3031	{'Branches_of_biology'}
3032	{'Branches_of_biology'}
3033	{'Branches_of_biology'}
3034	{'Branches_of_biology'}
3035	{'Branches_of_biology'}
3036	{'Branches_of_biology'}
3037	{'Branches_of_biology'}
3038	{'Branches_of_biology'}
3039	{'Areas_of_computer_science'}
3040	{'Branches_of_biology'}
3041	{'Branches_of_biology'}
3042	{'Branches_of_biology'}
3043	{'Branches_of_biology'}
3044	{'Areas_of_computer_science'}
3045	{'Branches_of_biology'}
3046	{'Branches_of_biology'}
3047	{'Branches_of_biology'}
3048	{'Branches_of_biology'}
3049	{'Subfields_of_physics'}
3050	{'Subfields_of_physics'}
3051	{'Subfields_of_physics'}
3052	{'Subfields_of_physics'}
3053	{'Subfields_of_physics'}
3054	{'Subfields_of_physics'}
3055	{'Subfields_of_physics'}
3056	{'Subfields_of_physics'}
3057	{'Subfields_of_physics'}
3058	{'Subfields_of_physics'}
3059	{'Subfields_of_physics'}
3060	{'Subfields_of_physics'}
3061	{'Subfields_of_physics'}
3062	{'Subfields_of_physics'}
3063	{'Subfields_of_physics'}
3064	{'Subfields_of_physics'}
3065	{'Subfields_of_physics'}
3066	{'Subfields_of_physics'}
3067	{'Subfields_of_physics'}
3068	{'Subfields_of_physics'}
3069	{'Subfields_of_physics'}
3070	{'Subfields_of_physics'}
3071	{'Subfields_of_physics'}
3072	{'Subfields_of_physics'}
3073	{'Subfields_of_physics'}
3074	{'Subfields_of_physics'}
3075	{'Subfields_of_physics'}
3076	{'Subfields_of_physics'}
3077	{'Subfields_of_physics'}
3078	{'Subfields_of_physics'}
3079	{'Subfields_of_physics'}
3080	{'Subfields_of_physics'}
3081	{'Subfields_of_physics'}
3082	{'Subfields_of_physics'}
3083	{'Subfields_of_physics'}
3084	{'Subfields_of_physics'}
3085	{'Subfields_of_physics'}
3086	{'Subfields_of_physics'}
3087	{'Subfields_of_physics'}
3088	{'Subfields_of_physics'}
3089	{'Subfields_of_physics'}
3090	{'Subfields_of_physics'}
3091	{'Subfields_of_physics'}
3092	{'Fields_of_mathematics'}
3093	{'Subfields_of_physics'}
3094	{'Subfields_of_physics'}
3095	{'Subfields_of_physics'}
3096	{'Subfields_of_physics'}
3097	{'Fields_of_mathematics', 'Subfields_of_physics'}
3098	{'Subfields_of_physics'}
3099	{'Subfields_of_physics'}
3100	{'Subfields_of_physics'}
3101	{'Subfields_of_physics'}
3102	{'Subfields_of_physics'}
3103	{'Subfields_of_physics'}
3104	{'Subfields_of_physics'}
3105	{'Subfields_of_physics'}
3106	{'Subfields_of_physics'}
3107	{'Subfields_of_physics'}
3108	{'Subfields_of_physics'}
3109	{'Subfields_of_physics'}
3110	{'Subfields_of_physics'}
3111	{'Subfields_of_physics'}
3112	{'Subfields_of_physics'}
3113	{'Subfields_of_physics'}
3114	{'Subfields_of_physics'}
3115	{'Subfields_of_physics'}
3116	{'Subfields_of_physics'}
3117	{'Subfields_of_physics'}
3118	{'Subfields_of_physics'}
3119	{'Subfields_of_physics'}
3120	{'Fields_of_mathematics'}
3121	{'Subfields_of_physics'}
3122	{'Subfields_of_physics'}
3123	{'Subfields_of_physics'}
3124	{'Subfields_of_physics'}
3125	{'Subfields_of_physics'}
3126	{'Subfields_of_physics'}
3127	{'Subfields_of_physics'}
3128	{'Subfields_of_physics'}
3129	{'Subfields_of_physics'}
3130	{'Subfields_of_physics'}
3131	{'Areas_of_computer_science'}
3132	{'Subfields_of_physics'}
3133	{'Subfields_of_physics'}
3134	{'Fields_of_mathematics'}
3135	{'Subfields_of_physics'}
3136	{'Subfields_of_physics'}
3137	{'Subfields_of_physics'}
3138	{'Subfields_of_physics'}
3139	{'Subfields_of_physics'}
3140	{'Subfields_of_physics'}
3141	{'Subfields_of_physics'}
3142	{'Subfields_of_physics'}
3143	{'Subfields_of_physics'}
3144	{'Subfields_of_physics'}
3145	{'Subfields_of_physics'}
3146	{'Subfields_of_physics'}
3147	{'Subfields_of_physics'}
3148	{'Subfields_of_physics'}
3149	{'Subfields_of_physics'}
3150	{'Subfields_of_physics'}
3151	{'Subfields_of_physics'}
3152	{'Subfields_of_physics'}
3153	{'Subfields_of_physics'}
3154	{'Subfields_of_physics'}
3155	{'Subfields_of_physics'}
3156	{'Subfields_of_physics'}
3157	{'Subfields_of_physics'}
3158	{'Subfields_of_physics'}
3159	{'Subfields_of_physics'}
3160	{'Subfields_of_physics'}
3161	{'Subfields_of_physics'}
3162	{'Subfields_of_physics'}
3163	{'Subfields_of_physics'}
3164	{'Subfields_of_physics'}
3165	{'Subfields_of_physics'}
3166	{'Fields_of_mathematics'}
3167	{'Areas_of_computer_science'}
3168	{'Areas_of_computer_science'}
3169	{'Areas_of_computer_science'}
3170	{'Fields_of_mathematics'}
3171	{'Areas_of_computer_science'}
3172	{'Areas_of_computer_science'}
3173	{'Areas_of_computer_science'}
3174	{'Areas_of_computer_science'}
3175	{'Branches_of_biology'}
3176	{'Branches_of_biology'}
3177	{'Subfields_of_physics'}
3178	{'Subfields_of_physics'}
3179	{'Branches_of_biology'}
3180	{'Areas_of_computer_science'}
3181	{'Areas_of_computer_science'}
3182	{'Areas_of_computer_science'}
3183	{'Areas_of_computer_science'}
3184	{'Branches_of_biology'}
3185	{'Areas_of_computer_science'}
3186	{'Areas_of_computer_science'}
3187	{'Fields_of_mathematics', 'Areas_of_computer_science'}
3188	{'Subfields_of_physics'}
3189	{'Fields_of_mathematics'}
3190	{'Areas_of_computer_science'}
3191	{'Areas_of_computer_science'}
3192	{'Areas_of_computer_science'}
3193	{'Areas_of_computer_science'}
3194	{'Areas_of_computer_science'}
3195	{'Areas_of_computer_science'}
3196	{'Areas_of_computer_science'}
3197	{'Fields_of_mathematics'}
3198	{'Areas_of_computer_science'}
3199	{'Fields_of_mathematics'}
3200	{'Branches_of_biology'}
3201	{'Branches_of_biology'}
3202	{'Branches_of_biology'}
3203	{'Branches_of_biology'}
3204	{'Branches_of_biology'}
3205	{'Branches_of_biology'}
3206	{'Branches_of_biology'}
3207	{'Branches_of_biology'}
3208	{'Branches_of_biology'}
3209	{'Branches_of_biology'}
3210	{'Branches_of_biology'}
3211	{'Branches_of_biology'}
3212	{'Branches_of_biology'}
3213	{'Branches_of_biology'}
3214	{'Branches_of_biology'}
3215	{'Branches_of_biology'}
3216	{'Branches_of_biology'}
3217	{'Branches_of_biology'}
3218	{'Branches_of_biology'}
3219	{'Branches_of_biology'}
3220	{'Branches_of_biology'}
3221	{'Branches_of_biology'}
3222	{'Branches_of_biology'}
3223	{'Branches_of_biology'}
3224	{'Branches_of_biology'}
3225	{'Branches_of_biology', 'Subfields_of_physics'}
3226	{'Branches_of_biology'}
3227	{'Branches_of_biology'}
3228	{'Branches_of_biology'}
3229	{'Branches_of_biology'}
3230	{'Branches_of_biology'}
3231	{'Branches_of_biology'}
3232	{'Branches_of_biology'}
3233	{'Branches_of_biology'}
3234	{'Subfields_of_physics'}
3235	{'Branches_of_biology'}
3236	{'Branches_of_biology'}
3237	{'Branches_of_biology'}
3238	{'Branches_of_biology'}
3239	{'Branches_of_biology'}
3240	{'Branches_of_biology'}
3241	{'Branches_of_biology'}
3242	{'Branches_of_biology'}
3243	{'Branches_of_biology'}
3244	{'Branches_of_biology'}
3245	{'Branches_of_biology'}
3246	{'Branches_of_biology'}
3247	{'Branches_of_biology'}
3248	{'Branches_of_biology'}
3249	{'Subfields_of_physics'}
3250	{'Branches_of_biology'}
3251	{'Branches_of_biology'}
3252	{'Branches_of_biology'}
3253	{'Branches_of_biology'}
3254	{'Branches_of_biology'}
3255	{'Branches_of_biology'}
3256	{'Branches_of_biology'}
3257	{'Subfields_of_physics'}
3258	{'Branches_of_biology'}
3259	{'Branches_of_biology'}
3260	{'Branches_of_biology'}
3261	{'Branches_of_biology'}
3262	{'Branches_of_biology'}
3263	{'Branches_of_biology'}
3264	{'Branches_of_biology'}
3265	{'Branches_of_biology'}
3266	{'Subfields_of_physics'}
3267	{'Subfields_of_physics'}
3268	{'Subfields_of_physics'}
3269	{'Subfields_of_physics'}
3270	{'Fields_of_mathematics', 'Subfields_of_physics'}
3271	{'Subfields_of_physics'}
3272	{'Subfields_of_physics'}
3273	{'Fields_of_mathematics'}
3274	{'Subfields_of_physics'}
3275	{'Subfields_of_physics'}
3276	{'Subfields_of_physics'}
3277	{'Subfields_of_physics'}
3278	{'Subfields_of_physics'}
3279	{'Subfields_of_physics'}
3280	{'Subfields_of_physics'}
3281	{'Subfields_of_physics'}
3282	{'Subfields_of_physics'}
3283	{'Subfields_of_physics'}
3284	{'Subfields_of_physics'}
3285	{'Subfields_of_physics'}
3286	{'Subfields_of_physics'}
3287	{'Subfields_of_physics'}
3288	{'Subfields_of_physics'}
3289	{'Subfields_of_physics'}
3290	{'Subfields_of_physics'}
3291	{'Subfields_of_physics'}
3292	{'Subfields_of_physics'}
3293	{'Subfields_of_physics'}
3294	{'Fields_of_mathematics'}
3295	{'Subfields_of_physics'}
3296	{'Subfields_of_physics'}
3297	{'Subfields_of_physics'}
3298	{'Subfields_of_physics'}
3299	{'Subfields_of_physics'}
3300	{'Subfields_of_physics'}
3301	{'Subfields_of_physics'}
3302	{'Subfields_of_physics'}
3303	{'Subfields_of_physics'}
3304	{'Subfields_of_physics'}
3305	{'Subfields_of_physics'}
3306	{'Subfields_of_physics'}
3307	{'Subfields_of_physics'}
3308	{'Subfields_of_physics'}
3309	{'Areas_of_computer_science'}
3310	{'Areas_of_computer_science'}
3311	{'Areas_of_computer_science'}
3312	{'Areas_of_computer_science'}
3313	{'Areas_of_computer_science'}
3314	{'Areas_of_computer_science'}
3315	{'Branches_of_biology'}
3316	{'Areas_of_computer_science'}
3317	{'Fields_of_mathematics'}
3318	{'Areas_of_computer_science'}
3319	{'Areas_of_computer_science'}
3320	{'Areas_of_computer_science'}
3321	{'Areas_of_computer_science'}
3322	{'Areas_of_computer_science'}
3323	{'Fields_of_mathematics'}
3324	{'Areas_of_computer_science'}
3325	{'Areas_of_computer_science'}
3326	{'Areas_of_computer_science'}
3327	{'Branches_of_biology'}
3328	{'Branches_of_biology'}
3329	{'Branches_of_biology'}
3330	{'Branches_of_biology'}
3331	{'Branches_of_biology'}
3332	{'Branches_of_biology'}
3333	{'Branches_of_biology'}
3334	{'Branches_of_biology'}
3335	{'Branches_of_biology'}
3336	{'Areas_of_computer_science'}
3337	{'Areas_of_computer_science'}
3338	{'Branches_of_biology'}
3339	{'Areas_of_computer_science'}
3340	{'Areas_of_computer_science'}
3341	{'Fields_of_mathematics'}
3342	{'Fields_of_mathematics'}
3343	{'Fields_of_mathematics'}
3344	{'Fields_of_mathematics'}
3345	{'Fields_of_mathematics'}
3346	{'Fields_of_mathematics'}
3347	{'Areas_of_computer_science'}
3348	{'Fields_of_mathematics'}
3349	{'Fields_of_mathematics'}
3350	{'Fields_of_mathematics'}
3351	{'Fields_of_mathematics'}
3352	{'Fields_of_mathematics'}
3353	{'Fields_of_mathematics'}
3354	{'Fields_of_mathematics'}
3355	{'Fields_of_mathematics'}
3356	{'Fields_of_mathematics'}
3357	{'Fields_of_mathematics'}
3358	{'Fields_of_mathematics'}
3359	{'Fields_of_mathematics'}
3360	{'Fields_of_mathematics'}
3361	{'Fields_of_mathematics'}
3362	{'Fields_of_mathematics'}
3363	{'Fields_of_mathematics', 'Areas_of_computer_science'}
3364	{'Fields_of_mathematics'}
3365	{'Fields_of_mathematics'}
3366	{'Fields_of_mathematics'}
3367	{'Fields_of_mathematics'}
3368	{'Subfields_of_physics'}
3369	{'Areas_of_computer_science'}
3370	{'Fields_of_mathematics'}
3371	{'Fields_of_mathematics'}
3372	{'Fields_of_mathematics'}
3373	{'Fields_of_mathematics'}
3374	{'Fields_of_mathematics'}
3375	{'Fields_of_mathematics'}
3376	{'Fields_of_mathematics'}
3377	{'Fields_of_mathematics'}
3378	{'Fields_of_mathematics'}
3379	{'Fields_of_mathematics'}
3380	{'Fields_of_mathematics'}
3381	{'Fields_of_mathematics'}
3382	{'Fields_of_mathematics'}
3383	{'Fields_of_mathematics'}
3384	{'Fields_of_mathematics'}
3385	{'Fields_of_mathematics'}
3386	{'Fields_of_mathematics'}
3387	{'Fields_of_mathematics'}
3388	{'Fields_of_mathematics', 'Areas_of_computer_science'}
3389	{'Subfields_of_physics'}
3390	{'Fields_of_mathematics'}
3391	{'Fields_of_mathematics'}
3392	{'Fields_of_mathematics'}
3393	{'Fields_of_mathematics'}
3394	{'Fields_of_mathematics'}
3395	{'Fields_of_mathematics'}
3396	{'Fields_of_mathematics'}
3397	{'Fields_of_mathematics'}
3398	{'Fields_of_mathematics'}
3399	{'Fields_of_mathematics'}
3400	{'Subfields_of_physics'}
3401	{'Fields_of_mathematics', 'Areas_of_computer_science'}
3402	{'Fields_of_mathematics'}
3403	{'Fields_of_mathematics'}
3404	{'Fields_of_mathematics'}
3405	{'Fields_of_mathematics'}
3406	{'Fields_of_mathematics'}
3407	{'Fields_of_mathematics'}
3408	{'Fields_of_mathematics'}
3409	{'Fields_of_mathematics'}
3410	{'Fields_of_mathematics'}
3411	{'Fields_of_mathematics'}
3412	{'Fields_of_mathematics'}
3413	{'Fields_of_mathematics'}
3414	{'Fields_of_mathematics'}
3415	{'Fields_of_mathematics'}
3416	{'Fields_of_mathematics'}
3417	{'Fields_of_mathematics'}
3418	{'Fields_of_mathematics'}
3419	{'Fields_of_mathematics'}
3420	{'Fields_of_mathematics'}
3421	{'Fields_of_mathematics', 'Areas_of_computer_science'}
3422	{'Fields_of_mathematics'}
3423	{'Fields_of_mathematics'}
3424	{'Fields_of_mathematics'}
3425	{'Fields_of_mathematics'}
3426	{'Fields_of_mathematics'}
3427	{'Fields_of_mathematics'}
3428	{'Fields_of_mathematics'}
3429	{'Fields_of_mathematics'}
3430	{'Fields_of_mathematics'}
3431	{'Fields_of_mathematics'}
3432	{'Fields_of_mathematics'}
3433	{'Fields_of_mathematics'}
3434	{'Fields_of_mathematics'}
3435	{'Fields_of_mathematics'}
3436	{'Fields_of_mathematics'}
3437	{'Fields_of_mathematics'}
3438	{'Subfields_of_physics'}
3439	{'Fields_of_mathematics'}
3440	{'Fields_of_mathematics'}
3441	{'Fields_of_mathematics'}
3442	{'Fields_of_mathematics'}
3443	{'Fields_of_mathematics'}
3444	{'Fields_of_mathematics'}
3445	{'Fields_of_mathematics'}
3446	{'Fields_of_mathematics'}
3447	{'Fields_of_mathematics'}
3448	{'Fields_of_mathematics'}
3449	{'Fields_of_mathematics'}
3450	{'Fields_of_mathematics'}
3451	{'Fields_of_mathematics'}
3452	{'Fields_of_mathematics'}
3453	{'Fields_of_mathematics'}
3454	{'Fields_of_mathematics'}
3455	{'Fields_of_mathematics', 'Areas_of_computer_science'}
3456	{'Fields_of_mathematics'}
3457	{'Fields_of_mathematics'}
3458	{'Areas_of_computer_science'}
3459	{'Fields_of_mathematics'}
3460	{'Fields_of_mathematics'}
3461	{'Branches_of_biology'}
3462	{'Fields_of_mathematics'}
3463	{'Fields_of_mathematics'}
3464	{'Fields_of_mathematics'}
3465	{'Fields_of_mathematics'}
3466	{'Fields_of_mathematics'}
3467	{'Fields_of_mathematics'}
3468	{'Subfields_of_physics'}
3469	{'Fields_of_mathematics'}
3470	{'Fields_of_mathematics'}
3471	{'Fields_of_mathematics', 'Areas_of_computer_science'}
3472	{'Fields_of_mathematics'}
3473	{'Fields_of_mathematics'}
3474	{'Fields_of_mathematics'}
3475	{'Fields_of_mathematics'}
3476	{'Fields_of_mathematics'}
3477	{'Fields_of_mathematics'}
3478	{'Fields_of_mathematics'}
3479	{'Subfields_of_physics'}
3480	{'Fields_of_mathematics'}
3481	{'Fields_of_mathematics'}
3482	{'Fields_of_mathematics'}
3483	{'Fields_of_mathematics'}
3484	{'Fields_of_mathematics'}
3485	{'Fields_of_mathematics'}
3486	{'Fields_of_mathematics'}
3487	{'Fields_of_mathematics'}
3488	{'Fields_of_mathematics'}
3489	{'Fields_of_mathematics'}
3490	{'Fields_of_mathematics'}
3491	{'Fields_of_mathematics'}
3492	{'Fields_of_mathematics'}
3493	{'Fields_of_mathematics'}
3494	{'Fields_of_mathematics'}
3495	{'Fields_of_mathematics'}
3496	{'Areas_of_computer_science'}
3497	{'Fields_of_mathematics'}
3498	{'Areas_of_computer_science'}
3499	{'Fields_of_mathematics'}
3500	{'Fields_of_mathematics'}
3501	{'Fields_of_mathematics'}
3502	{'Fields_of_mathematics'}
3503	{'Areas_of_computer_science'}
3504	{'Areas_of_computer_science'}
3505	{'Fields_of_mathematics'}
3506	{'Fields_of_mathematics'}
